arrived_at,num_prefill_tokens,num_decode_tokens
1883.97,15359,360
1883.97,4025,22
1883.97,3103,13
1883.97,6656,3
1883.97,4310,22
1883.97,10828,418
1883.97,6216,27
1883.97,6195,46
1887.022,7244,24
1887.022,2370,358
1887.022,19434,1936
1887.022,3139,19
1887.022,1586,34
1887.022,7048,280
1887.022,5056,463
1887.022,11396,315
1887.022,13107,381
1887.022,2604,548
1887.022,909,52
1887.022,4638,416
1887.022,8509,81
1887.022,14641,331
1887.022,7449,3
1887.022,893,8
1887.022,2169,338
1887.022,6409,3
1887.022,3112,17
1887.022,6959,3
1887.022,2487,526
1890.075,4678,66
1890.075,4138,101
1890.075,6890,3
1890.075,6899,3
1890.075,3202,21
1890.075,1867,442
1890.075,6439,3
1890.075,6488,3
1890.075,6168,3
1890.075,2940,16
1890.075,7383,3
1890.075,7103,3
1890.075,19829,609
1890.075,6408,3
1890.075,6184,37
1890.075,3136,20
1890.075,2648,406
1890.075,3196,22
1890.075,6173,3
1890.075,6198,3
1890.075,9366,478
1890.075,6715,3
1890.075,6172,3
1890.075,6293,482
1890.075,6835,26
1890.075,6337,3
1893.132,6466,3
1893.132,6170,30
1893.132,7301,3
1893.132,3259,24
1893.132,6168,25
1893.132,2927,17
1893.132,904,601
1893.132,6285,28
1893.132,6169,26
1893.132,3125,21
1893.132,3174,22
1893.132,33442,832
1893.132,7389,3
1893.132,2054,461
1893.132,31461,67
1893.132,1328,162
1893.132,6168,26
1893.132,1522,363
1893.132,3154,20
1893.132,3358,22
1893.132,2986,20
1893.132,6405,3
1893.132,5453,599
1893.132,17400,323
1893.132,3142,18
1893.132,3117,19
1893.132,65886,5
1893.132,6698,25
1896.184,6902,3
1896.184,1443,14
1896.184,6168,26
1896.184,3531,20
1896.184,13101,555
1896.184,7261,43
1896.184,19248,433
1896.184,17039,3
1896.184,34361,281
1896.184,12022,369
1896.184,6181,3
1896.184,5001,238
1896.184,4926,217
1896.184,6887,37
1896.184,6208,3
1899.237,8158,3
1899.237,1355,542
1899.237,6449,27
1899.237,11527,548
1899.237,14479,522
1899.237,6455,262
1899.237,31584,2000
1899.237,7200,3
1899.237,3128,21
1899.237,6166,3
1899.237,3163,18
1899.237,893,373
1899.237,9860,396
1902.29,8613,22
1902.29,17468,632
1902.29,26173,75
1902.29,6648,3
1902.29,7030,26
1902.29,3193,20
1902.29,12832,1284
1902.29,6243,3
1902.29,6506,3
1902.29,3980,23
1902.29,6173,3
1902.29,6176,3
1902.29,6185,3
1902.29,6524,3
1902.29,6786,3
1902.29,928,15
1902.29,4709,475
1902.29,3279,22
1902.29,6173,31
1902.29,1752,673
1902.29,909,692
1902.29,3421,24
1902.29,3784,581
1905.343,7471,3
1905.343,3375,24
1905.343,4321,18
1905.343,3141,22
1905.343,6170,27
1905.343,3143,23
1905.343,3164,287
1905.343,7129,27
1905.343,6295,3
1905.343,3266,19
1905.343,3868,486
1905.343,6979,47
1905.343,6847,36
1905.343,7586,3
1905.343,6873,44
1905.343,7998,569
1905.343,10302,565
1905.343,6971,28
1905.343,7048,26
1905.343,5443,681
1905.343,6173,3
1905.343,6216,3
1905.343,13725,310
1905.343,1122,188
1908.396,3125,19
1908.396,10757,13
1908.396,7217,41
1908.396,4153,227
1908.396,7601,26
1908.396,54577,410
1908.396,6165,25
1908.396,7089,35
1908.396,3133,20
1908.396,3174,26
1908.396,2991,27
1908.396,6581,645
1911.452,3141,22
1911.452,6746,3
1911.452,6169,32
1911.452,6508,24
1911.452,6167,3
1911.452,6166,3
1911.452,7265,3
1911.452,6191,24
1911.452,1921,87
1911.452,892,264
1911.452,1121,362
1911.452,7704,3
1911.452,6545,3
1911.452,1010,287
1911.452,12523,422
1911.452,969,291
1911.452,6809,3
1914.505,7045,47
1914.505,3108,16
1914.505,66231,373
1914.505,6987,35
1914.505,5561,457
1914.505,15980,183
1914.505,1333,41
1914.505,6928,3
1914.505,905,108
1914.505,11768,319
1917.558,7414,3
1917.558,6001,267
1917.558,1216,458
1917.558,19822,462
1917.558,34154,364
1917.558,7269,3
1917.558,10091,285
1917.558,902,128
1917.558,6166,3
1917.558,6137,292
1917.558,1038,452
1917.558,6166,24
1917.558,46002,512
1917.558,2066,850
1917.558,6510,29
1917.558,1487,357
1917.558,3861,443
1917.558,20528,561
1920.61,7472,434
1920.61,4178,326
1920.61,14751,366
1920.61,7068,3
1920.61,3128,22
1920.61,6510,500
1920.61,893,116
1920.61,6491,27
1920.61,10203,568
1920.61,20542,501
1920.61,7053,24
1920.61,1780,466
1920.61,6173,3
1920.61,4147,19
1920.61,896,291
1923.663,3780,350
1923.663,6311,3
1923.663,10085,349
1923.663,7376,43
1923.663,1777,514
1923.663,8534,503
1923.663,7200,45
1923.663,6962,100
1923.663,3041,23
1923.663,7031,39
1923.663,892,299
1926.716,1158,259
1926.716,2696,297
1926.716,7307,3
1926.716,7552,352
1926.716,15179,365
1926.716,4303,19
1926.716,899,381
1926.716,4290,288
1926.716,1226,230
1926.716,6803,3
1926.716,3058,17
1926.716,3304,20
1926.716,11047,554
1926.716,6874,42
1926.716,896,411
1926.716,1018,495
1926.716,6748,3
1926.716,3207,21
1926.716,7115,3
1926.716,1489,539
1926.716,3038,15
1926.716,6150,267
1926.716,3167,19
1926.716,6583,3
1926.716,899,247
1926.716,5943,447
1926.716,914,426
1926.716,3137,19
1929.769,3416,25
1929.769,6175,26
1929.769,12261,36
1929.769,6902,24
1929.769,3117,21
1929.769,6930,3
1929.769,6166,3
1929.769,6454,3
1929.769,6173,3
1929.769,6212,3
1929.769,6175,32
1929.769,6758,26
1929.769,18271,399
1929.769,85832,522
1929.769,6383,31
1929.769,3138,18
1929.769,6772,3
1929.769,3127,17
1929.769,1065,47
1932.825,10012,595
1932.825,7549,579
1932.825,3441,620
1932.825,11871,419
1932.825,7793,549
1932.825,1130,517
1932.825,4267,293
1932.825,15810,357
1932.825,6435,31
1932.825,7422,3
1932.825,2410,86
1932.825,7557,3
1932.825,7096,3
1932.825,6880,3
1932.825,1373,499
1932.825,894,373
1932.825,11562,424
1932.825,893,218
1932.825,6205,3
1932.825,8711,58
1932.825,2639,412
1935.878,4346,535
1935.878,6311,52
1935.878,18334,410
1935.878,14151,203
1935.878,3124,19
1935.878,1468,6
1935.878,1091,492
1935.878,6182,3
1935.878,3141,21
1935.878,8554,398
1935.878,1063,500
1935.878,16211,540
1935.878,9497,428
1935.878,111552,305
1935.878,3166,17
1935.878,7213,26
1935.878,3149,25
1935.878,3312,32
1935.878,18659,159
1935.878,6710,3
1935.878,5777,413
1935.878,3156,18
1938.931,3361,413
1938.931,892,200
1938.931,13239,482
1938.931,6476,44
1938.931,943,348
1938.931,7320,3
1938.931,7216,3
1938.931,3116,18
1938.931,15616,327
1938.931,6078,330
1938.931,4934,384
1941.984,6595,3
1941.984,40145,1960
1941.984,3188,25
1941.984,6169,3
1941.984,6811,3
1941.984,7181,3
1941.984,3186,17
1941.984,6413,3
1941.984,1010,447
1941.984,6306,3
1941.984,6236,1
1941.984,6168,27
1941.984,6464,29
1941.984,6233,3
1941.984,911,406
1941.984,7998,3
1945.04,6982,3
1945.04,8144,40
1945.04,6193,3
1945.04,16342,342
1945.04,7155,43
1945.04,3353,17
1945.04,60325,414
1945.04,899,562
1945.04,48455,361
1945.04,14273,411
1945.04,899,399
1945.04,3139,24
1945.04,6171,3
1945.04,38451,35
1945.04,10486,356
1945.04,39995,44
1945.04,12590,442
1945.04,4697,206
1945.04,116188,33
1948.089,7013,481
1948.089,6749,36
1948.089,6702,3
1948.089,6184,3
1948.089,10343,3
1948.089,5546,263
1948.089,7234,32
1948.089,1298,174
1948.089,3160,20
1948.089,3104,19
1948.089,5737,446
1948.089,6433,3
1948.089,899,224
1948.089,6648,1
1948.089,3137,18
1948.089,7031,23
1948.089,3454,620
1948.089,3141,20
1948.089,2312,885
1948.089,6172,26
1948.089,7149,3
1948.089,6237,3
1951.146,3155,18
1951.146,9439,115
1951.146,6733,3
1951.146,11271,522
1951.146,7149,3
1951.146,6400,31
1951.146,11757,526
1951.146,6881,29
1951.146,7515,3
1951.146,909,98
1951.146,6168,24
1951.146,124824,206
1951.146,6167,3
1951.146,54630,652
1951.146,6442,3
1951.146,6166,3
1951.146,7197,3
1951.146,6169,3
1951.146,1493,154
1951.146,6168,25
1951.146,6980,37
1951.146,6168,3
1951.146,6189,3
1951.146,10951,530
1951.146,8273,357
1951.146,6172,3
1951.146,3159,16
1954.198,3172,18
1954.198,27753,142
1954.198,6371,308
1954.198,16610,1
1954.198,3138,23
1954.198,4095,20
1954.198,6883,44
1954.198,1031,319
1954.198,2396,476
1954.198,6447,592
1954.198,6169,24
1954.198,3170,19
1954.198,3339,18
1954.198,6167,3
1954.198,6176,31
1954.198,16220,61
1954.198,3151,20
1954.198,68770,345
1954.198,23855,471
1954.198,11490,479
1954.198,926,170
1957.251,6169,25
1957.251,6496,37
1957.251,6434,3
1957.251,8360,329
1957.251,6170,29
1957.251,6561,28
1957.251,3199,22
1957.251,6172,28
1957.251,6168,25
1957.251,6414,3
1957.251,6285,25
1957.251,7308,353
1957.251,1212,599
1957.251,6181,37
1957.251,24926,144
1957.251,6601,3
1957.251,6697,36
1957.251,6991,14
1957.251,7811,3
1957.251,6246,3
1957.251,7059,3
1957.251,3033,20
1960.304,10547,432
1960.304,6169,27
1960.304,18099,342
1960.304,2392,603
1960.304,14551,307
1960.304,12322,434
1960.304,7955,417
1960.304,6941,3
1960.304,6173,37
1960.304,7129,3
1960.304,6178,3
1960.304,6572,3
1960.304,3752,659
1960.304,2714,134
1963.36,1813,302
1963.36,6186,33
1963.36,7245,3
1963.36,6217,3
1963.36,4035,22
1963.36,6738,3
1963.36,1226,424
1963.36,6172,29
1963.36,12395,176
1963.36,3113,19
1963.36,6169,25
1963.36,1024,123
1963.36,1471,432
1963.36,4354,399
1963.36,1161,97
1966.413,6987,42
1966.413,6174,27
1966.413,3200,15
1966.413,6192,3
1966.413,7205,3
1966.413,6170,26
1966.413,6583,3
1966.413,10409,11
1966.413,12266,301
1966.413,6166,22
1966.413,7295,34
1966.413,2944,19
1966.413,27893,312
1966.413,901,449
1966.413,6874,37
1966.413,7098,3
1966.413,6969,3
1966.413,4266,530
1966.413,6990,3
1966.413,6995,394
1966.413,6383,3
1966.413,27582,448
1966.413,6175,30
1969.466,18415,127
1969.466,899,127
1969.466,4687,60
1969.466,1316,269
1969.466,1342,368
1969.466,6442,1
1969.466,7217,3
1969.466,7231,3
1969.466,7915,3
1969.466,6167,3
1969.466,6710,25
1969.466,7150,37
1969.466,6521,3
1969.466,16215,501
1972.519,6316,3
1972.519,6222,3
1972.519,6759,3
1972.519,3176,24
1972.519,1299,22
1972.519,9687,516
1972.519,6192,3
1972.519,3151,19
1972.519,8824,3
1972.519,3146,21
1972.519,12210,265
1972.519,8626,273
1972.519,5247,275
1972.519,10337,622
1972.519,9671,323
1972.519,6523,3
1972.519,6975,3
1972.519,3180,22
1972.519,9903,565
1972.519,3154,24
1972.519,6921,3
1975.572,6764,29
1975.572,5006,367
1975.572,3036,18
1975.572,7047,36
1975.572,5989,375
1975.572,31874,144
1975.572,6175,51
1975.572,15037,562
1975.572,6170,35
1975.572,7226,3
1975.572,892,208
1975.572,4561,385
1975.572,6773,3
1975.572,894,214
1975.572,16104,168
1975.572,6173,30
1975.572,6436,3
1975.572,2229,209
1978.624,1298,294
1978.624,6941,3
1978.624,3162,18
1978.624,7827,3
1978.624,6202,3
1978.624,7748,3
1978.624,6418,3
1978.624,6712,3
1978.624,6171,3
1978.624,6170,26
1978.624,4846,17
1978.624,3142,19
1978.624,4133,19
1978.624,4219,21
1978.624,4550,802
1978.624,13022,340
1981.681,6522,3
1981.681,3116,22
1981.681,3105,17
1981.681,6853,40
1981.681,6173,30
1981.681,7846,3
1981.681,2107,445
1981.681,6974,3
1981.681,6168,26
1981.681,3393,19
1981.681,6603,3
1981.681,6853,25
1981.681,5081,129
1981.681,6943,28
1981.681,6610,546
1981.681,36858,966
1981.681,2230,335
1981.681,895,233
1981.681,6297,34
1981.681,12940,209
1981.681,3156,15
1981.681,6450,32
1984.734,898,93
1984.734,6181,3
1984.734,34416,134
1984.734,3142,18
1984.734,907,879
1984.734,2699,133
1984.734,26254,415
1984.734,1277,446
1984.734,7262,3
1984.734,22124,212
1984.734,8243,467
1984.734,3119,16
1984.734,8105,3
1984.734,3050,20
1987.786,2115,830
1987.786,1915,317
1987.786,7278,3
1987.786,893,21
1987.786,6608,27
1987.786,3157,21
1987.786,964,356
1987.786,3136,22
1987.786,900,612
1987.786,893,315
1987.786,22079,684
1987.786,37512,312
1987.786,6485,3
1987.786,6167,25
1987.786,6853,26
1987.786,7177,3
1990.839,28193,446
1990.839,2940,16
1990.839,11239,471
1990.839,5380,47
1990.839,3133,22
1990.839,1686,1194
1990.839,6309,3
1990.839,2560,756
1990.839,6428,3
1990.839,3280,28
1990.839,50421,293
1990.839,1300,219
1990.839,916,169
1990.839,6776,3
1990.839,3119,16
1990.839,7397,3
1990.839,3121,16
1990.839,3061,692
1990.839,1013,543
1990.839,6574,28
1990.839,7585,3
1990.839,39916,507
1990.839,18195,485
1993.892,7574,28
1993.892,2961,20
1993.892,12524,498
1993.892,60554,547
1993.892,42606,457
1993.892,8197,3
1993.892,6172,30
1993.892,7330,3
1993.892,4443,442
1993.892,6662,3
1993.892,3268,18
1993.892,3196,16
1993.892,3722,23
1993.892,22896,118
1993.892,7143,3
1993.892,910,476
1993.892,25251,486
1993.892,6747,3
1993.892,941,208
1993.892,6994,3
1996.948,6571,369
1996.948,3432,17
1996.948,9299,498
1996.948,6509,30
1996.948,5155,184
1996.948,1694,132
1996.948,6945,3
1996.948,6544,275
1996.948,1036,187
1996.948,1950,196
1996.948,7129,3
1996.948,6792,3
1996.948,6327,213
1996.948,6222,3
1996.948,4634,547
1996.948,6170,3
1996.948,905,358
1996.948,4914,293
1996.948,7116,309
1996.948,3169,18
1996.948,6177,36
1996.948,3181,21
2000.001,6167,3
2000.001,964,6
2000.001,6391,3
2000.001,7349,3
2000.001,9019,552
2000.001,22950,194
2000.001,12350,239
2000.001,13875,512
2000.001,4684,326
2000.001,7490,32
2000.001,13841,428
2000.001,6713,25
2000.001,2911,440
2000.001,1705,631
2000.001,5539,378
2000.001,14300,258
2000.001,5084,326
2000.001,7528,3
2000.001,1610,528
2003.054,1880,141
2003.054,3146,22
2003.054,6177,24
2003.054,2299,867
2003.054,8663,27
2003.054,3126,25
2003.054,3161,27
2003.054,7215,29
2003.054,7103,3
2003.054,1586,597
2003.054,7099,3
2003.054,14926,278
2003.054,6294,3
2003.054,9317,727
2003.054,3148,22
2003.054,14356,691
2003.054,6550,34
2003.054,10427,375
2003.054,6168,3
2003.054,2035,600
2003.054,3165,20
2003.054,6167,23
2003.054,3114,20
2003.054,3694,82
2003.054,3140,19
2003.054,3386,18
2003.054,14411,405
2003.054,3305,20
2003.054,6547,3
2003.054,4155,336
2003.054,2352,836
2003.054,4740,105
2003.054,7086,3
2003.054,11126,425
2003.054,3408,16
2006.107,12490,118
2006.107,7217,555
2006.107,14310,506
2006.107,18123,620
2006.107,10227,3
2006.107,3148,24
2006.107,3233,395
2006.107,6173,3
2006.107,6168,26
2006.107,6330,3
2006.107,5031,244
2006.107,3136,21
2006.107,894,40
2006.107,5459,345
2006.107,6699,28
2006.107,3605,331
2006.107,3326,376
2006.107,7106,3
2009.16,7679,3
2009.16,1324,277
2009.16,6979,35
2009.16,7196,3
2009.16,6178,32
2009.16,23326,508
2009.16,14530,262
2009.16,6274,450
2009.16,6798,3
2009.16,1103,322
2009.16,15188,477
2009.16,6585,3
2009.16,6750,3
2009.16,3119,21
2009.16,6171,27
2009.16,3338,21
2009.16,23826,477
2012.212,1655,418
2012.212,3131,16
2012.212,12987,451
2012.212,6660,3
2012.212,21098,394
2012.212,6740,3
2012.212,14714,3
2012.212,3179,16
2012.212,1458,507
2012.212,6890,3
2012.212,1971,437
2012.212,13826,292
2012.212,10317,265
2012.212,25889,441
2012.212,1015,114
2012.212,7985,466
2015.265,4235,305
2015.265,14343,435
2015.265,14498,369
2015.265,2368,155
2015.265,907,374
2015.265,3712,324
2015.265,2960,29
2015.265,80850,431
2015.265,4427,509
2015.265,19033,360
2015.265,1149,286
2015.265,6177,29
2015.265,1694,8
2015.265,1690,511
2015.265,5617,385
2018.322,9143,452
2018.322,6266,1
2018.322,3159,18
2018.322,6685,3
2018.322,6171,36
2018.322,7089,3
2018.322,7093,3
2018.322,6887,3
2018.322,2268,21
2018.322,1813,160
2018.322,6440,3
2018.322,7504,3
2018.322,10882,462
2018.322,3135,22
2018.322,6492,25
2018.322,3128,17
2018.322,7395,3
2018.322,4735,207
2018.322,3726,15
2018.322,10756,550
2018.322,6298,3
2018.322,7056,3
2021.374,4190,18
2021.374,7074,3
2021.374,912,10
2021.374,3132,24
2021.374,3159,20
2021.374,3156,22
2021.374,87271,607
2021.374,4090,20
2021.374,3129,14
2021.374,6823,30
2021.374,6169,25
2021.374,3161,26
2021.374,1905,57
2021.374,6173,33
2021.374,6997,33
2021.374,6173,34
2021.374,7245,22
2021.374,3622,19
2021.374,6352,485
2021.374,14141,311
2021.374,6390,33
2021.374,6170,26
2021.374,10742,85
2024.427,19771,639
2024.427,6271,3
2024.427,7519,3
2024.427,7389,3
2024.427,3422,332
2024.427,6168,3
2024.427,7305,27
2024.427,6636,3
2024.427,6327,28
2024.427,2046,319
2024.427,2227,452
2024.427,6169,29
2024.427,6785,26
2024.427,10066,647
2024.427,7089,32
2024.427,924,292
2024.427,7281,3
2024.427,8720,32
2027.48,7524,3
2027.48,11600,440
2027.48,7436,3
2027.48,2948,18
2027.48,11752,342
2027.48,7060,44
2027.48,6493,3
2027.48,3419,17
2027.48,1538,81
2027.48,1144,471
2027.48,13436,396
2027.48,7155,3
2027.48,1598,540
2027.48,18491,510
2027.48,10314,403
2027.48,2974,506
2027.48,2985,16
2027.48,3128,18
2027.48,12853,358
2027.48,9892,329
2030.533,6166,23
2030.533,7597,3
2030.533,3204,13
2030.533,6939,3
2030.533,6604,530
2030.533,2576,355
2030.533,7472,3
2030.533,3112,19
2030.533,1362,405
2030.533,6945,3
2030.533,14384,293
2030.533,11697,443
2030.533,3136,17
2030.533,7636,1
2030.533,15200,148
2030.533,8545,3
2030.533,30174,354
2030.533,7412,27
2030.533,6862,3
2030.533,2565,492
2030.533,1661,377
2030.533,2832,503
2033.589,3345,22
2033.589,7407,34
2033.589,6171,3
2033.589,7142,25
2033.589,6173,28
2033.589,6736,31
2033.589,3155,22
2033.589,11757,613
2033.589,6567,26
2033.589,6693,3
2033.589,7989,227
2033.589,17189,73
2033.589,12069,106
2033.589,20977,330
2033.589,3371,457
2033.589,6170,27
2033.589,924,360
2033.589,3131,21
2033.589,4438,716
2033.589,4425,485
2036.642,14036,21
2036.642,9475,296
2036.642,6768,3
2036.642,6176,33
2036.642,6165,3
2036.642,7014,3
2036.642,6822,3
2036.642,5153,137
2036.642,1382,448
2036.642,7319,3
2036.642,3149,20
2036.642,3135,20
2036.642,3326,16
2036.642,6174,30
2039.695,3360,23
2039.695,7857,720
2039.695,6192,3
2039.695,6394,28
2039.695,6167,24
2039.695,7109,3
2039.695,6735,33
2039.695,7413,3
2039.695,6969,25
2039.695,4024,19
2039.695,18538,586
2039.695,6209,1
2039.695,8935,414
2039.695,6853,3
2039.695,6175,3
2039.695,891,9
2039.695,7742,330
2039.695,6166,3
2039.695,3200,17
2039.695,3227,440
2039.695,1532,100
2042.748,6884,3
2042.748,12572,220
2042.748,7036,18
2042.748,6881,3
2042.748,29289,180
2042.748,3757,23
2042.748,20388,1065
2042.748,7466,3
2042.748,6188,3
2042.748,3123,21
2042.748,3036,17
2042.748,7173,468
2042.748,9406,459
2042.748,7326,24
2042.748,6210,451
2042.748,4295,20
2042.748,8649,415
2042.748,15268,468
2042.748,5925,366
2042.748,2926,13
2042.748,6902,3
2042.748,6721,3
2042.748,3138,20
2042.748,6166,24
2042.748,6244,3
2042.748,6169,3
2042.748,6674,3
2042.748,33988,700
2042.748,6168,3
2042.748,7019,3
2045.8,3889,31
2045.8,6915,38
2045.8,6167,3
2045.8,9151,730
2045.8,7592,3
2045.8,18962,796
2045.8,6536,3
2045.8,6864,3
2045.8,943,844
2045.8,8022,3
2045.8,6791,3
2045.8,6777,3
2045.8,3237,22
2045.8,6174,25
2045.8,6294,3
2045.8,7293,33
2045.8,6804,3
2045.8,6924,3
2045.8,6628,3
2045.8,6167,26
2045.8,84744,1046
2045.8,31614,401
2045.8,914,31
2045.8,6398,3
2045.8,7141,3
2045.8,2831,400
2045.8,5278,439
2045.8,1521,365
2045.8,6026,522
2045.8,6200,3
2048.857,24858,477
2048.857,20022,246
2048.857,960,31
2048.857,86224,482
2048.857,6747,3
2048.857,6172,26
2048.857,1159,324
2048.857,3084,23
2048.857,6672,3
2048.857,3200,17
2048.857,6530,3
2048.857,13027,326
2048.857,6168,37
2048.857,2971,18
2048.857,10335,302
2048.857,899,450
2048.857,7278,3
2048.857,12089,39
2051.906,4360,15
2051.906,4565,208
2051.906,6810,26
2051.906,6947,3
2051.906,6992,3
2051.906,30990,173
2051.906,6813,3
2051.906,6175,27
2051.906,3169,28
2051.906,6979,37
2051.906,896,597
2051.906,3094,330
2051.906,3224,56
2051.906,2454,652
2051.906,21347,44
2051.906,3988,714
2054.962,4361,154
2054.962,3136,17
2054.962,6214,30
2054.962,25476,463
2054.962,4888,823
2054.962,18564,337
2054.962,67135,349
2054.962,29785,168
2054.962,6170,35
2054.962,1600,1515
2054.962,7344,3
2054.962,6167,25
2054.962,7163,3
2054.962,7036,51
2054.962,929,7
2054.962,901,133
2054.962,3223,19
2054.962,3141,16
2054.962,14081,480
2054.962,6167,29
2058.015,3679,22
2058.015,7205,525
2058.015,3006,839
2058.015,4243,19
2058.015,3343,17
2058.015,6179,24
2058.015,6981,46
2058.015,7388,3
2058.015,3051,18
2058.015,5186,362
2058.015,6172,28
2058.015,10689,386
2058.015,6168,26
2058.015,6214,27
2058.015,6910,3
2058.015,6402,3
2058.015,1604,366
2058.015,20193,422
2058.015,13531,3
2058.015,4145,395
2061.068,22079,47
2061.068,24685,323
2061.068,4953,605
2061.068,4032,136
2061.068,6167,26
2061.068,6166,23
2061.068,7800,395
2061.068,1642,802
2061.068,2819,394
2061.068,5567,67
2061.068,5585,86
2061.068,6168,26
2061.068,6310,3
2061.068,7868,3
2061.068,13102,445
2061.068,939,106
2061.068,3172,21
2061.068,6576,3
2064.121,890,195
2064.121,6198,3
2064.121,6167,24
2064.121,6168,3
2064.121,6120,392
2064.121,3132,22
2064.121,6171,28
2064.121,6846,35
2064.121,4413,403
2064.121,6567,27
2064.121,6572,28
2064.121,6249,3
2064.121,3136,20
2064.121,9168,467
2064.121,3390,23
2064.121,3074,19
2064.121,3006,26
2064.121,7841,200
2064.121,6973,3
2064.121,6169,27
2064.121,7492,3
2064.121,2790,166
2064.121,6282,3
2067.177,7581,3
2067.177,15916,2000
2067.177,5482,316
2067.177,6585,3
2067.177,3115,15
2067.177,7480,3
2067.177,6166,25
2067.177,29677,197
2067.177,2142,222
2067.177,7323,3
2067.177,6169,23
2067.177,16726,396
2067.177,6170,28
2067.177,10856,248
2067.177,10493,6
2067.177,2525,292
2067.177,6516,34
2067.177,6630,3
2067.177,7039,248
2067.177,6395,30
2070.23,8170,3
2070.23,897,364
2070.23,8831,18
2070.23,16402,548
2070.23,4472,18
2070.23,42838,18
2070.23,4728,423
2070.23,6188,3
2070.23,6876,34
2070.23,5903,402
2070.23,11568,363
2073.283,15060,423
2073.283,976,67
2073.283,913,496
2073.283,892,496
2073.283,5782,454
2073.283,2099,71
2073.283,6175,3
2073.283,3120,19
2073.283,7474,259
2073.283,7696,3
2073.283,19268,344
2073.283,2301,733
2073.283,3885,25
2073.283,7323,3
2073.283,3817,221
2073.283,4449,350
2073.283,7117,3
2073.283,7434,3
2073.283,7588,425
2076.336,3136,19
2076.336,1489,406
2076.336,3141,19
2076.336,3059,22
2076.336,3164,20
2076.336,31418,784
2076.336,12124,120
2076.336,3119,17
2076.336,19833,549
2076.336,100730,216
